id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,full_text,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1.14213E+18,,Fri Jun 21 18:00:12 +0000 2019,United States,,,,,,,,"Eric Blankenstein has no business being anywhere near housing policy or any public policy position.

#housingjustice
https://t.co/RCaRCrwaCh",-0.296,0,0.121,0.879
1.14213E+18,,Fri Jun 21 17:57:45 +0000 2019,Mississippi Delta,,,,,,,,A Bih will get Approved for Public Housing n move a Nigga in b4 the furniture🤦🏾‍♂️,0.4215,0.189,0,0.811
1.14213E+18,,Fri Jun 21 17:55:55 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @Nullthread: All real things I've heard in public meetings about
- backyard cottages
- duplexes/triplexes
- rezoning to allow for more a…",0.2263,0.091,0,0.909
1.14213E+18,,Fri Jun 21 17:53:30 +0000 2019,Los Angeles,,,,,,,,hopefully continued public attention will get city leaders to pay attention to the current RHNA process - kudos to the @latimes for this editorial https://t.co/zl4WTDK37R,0.6808,0.211,0.049,0.739
1.14213E+18,,Fri Jun 21 17:49:50 +0000 2019,"Denver, CO",39.75,-105,80202,8031,Denver,CO,Denver CO,"RT @SecBernhardt: This year’s PILT payments of $514 million to more than 1,900 counties will help small towns pay for critical needs like e…",0.3612,0.18,0.128,0.692
1.14213E+18,,Fri Jun 21 17:46:14 +0000 2019,Seattle,,,,,,,,"All real things I've heard in public meetings about
- backyard cottages
- duplexes/triplexes
- rezoning to allow for more apartments
- affordable housing development (as in, subsidized, for low-income folks)
during a housing crisis",-0.4939,0.056,0.121,0.824
1.14213E+18,,Fri Jun 21 17:45:37 +0000 2019,"Silicon Valley, CA",34.29,-118.69,93063,6037,Simi Valley,CA,Simi Valley CA,"@ALV396 @cafedujord Anti-housing local governments are literally saying ""build a wall"" &amp; admitting to dodging state housing requirements in public meetings. Motives are clear &amp; pro-housing advocates aren't the one's saying ""my area is full."" What made you decide to jump on housing Twitter recently?",0.296,0.057,0.03,0.913
1.14213E+18,,Fri Jun 21 17:45:12 +0000 2019,"Seattle, Washington",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @PioneerWA: “Formerly incarcerated people are almost 10x more likely to be #homeless than the general public."" Since it's legal to discr…",0.128,0.067,0,0.933
1.14213E+18,,Fri Jun 21 17:43:17 +0000 2019,"Seattle, Washington",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"“Formerly incarcerated people are almost 10x more likely to be #homeless than the general public."" Since it's legal to discriminate against people w/conviction histories seeking #housing/employment, it's easier to understand why. https://t.co/E0dnkN7UaE",0.5106,0.125,0,0.875
1.14213E+18,,Fri Jun 21 17:41:51 +0000 2019,"Williamsport, Pa. ",,,,,,,,"RT @HousingWire: Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",0,0,0,1
1.14212E+18,,Fri Jun 21 17:39:15 +0000 2019,"Olympia, WA 🌊 🌲🏔️",47,-122.9,98501,53067,Olympia,WA,Olympia WA,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.14212E+18,,Fri Jun 21 17:33:38 +0000 2019,San Francisco Bay Area,,,,,,,,"RT @KrisReyes: I’m about two years new to the #bayarea. So, covering local stories here feels brand new and so fascinating.  A few things I…",0.6696,0.163,0,0.837
1.14212E+18,,Fri Jun 21 17:25:30 +0000 2019,"New York, NY",40.75,-73.99,10001,36061,New York,NY,New York NY,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",0.5209,0.128,0,0.872
1.14212E+18,,Fri Jun 21 17:23:08 +0000 2019,United States,,,,,,,,"Today will spark a historic movement for public housing residents✊🏾

See you all TONIGHT at New Settlement Community Center at 6PM for the State of NYCHA. 

***light refreshments will be served*** https://t.co/JTdZE6rhOM",0.2263,0.06,0,0.94
1.14212E+18,,Fri Jun 21 17:23:07 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"I’m about two years new to the #bayarea. So, covering local stories here feels brand new and so fascinating.  A few things I learned doing this story of a $1B development In SoMa https://t.co/0jDvj51Xx6",0.6696,0.13,0,0.87
1.14212E+18,,Fri Jun 21 17:19:45 +0000 2019,USA,,,,,,,,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",0.5209,0.128,0,0.872
1.14212E+18,,Fri Jun 21 17:19:36 +0000 2019,The Galaxy,,,,,,,,"RT @NeverSassyLaura: If you want to reduce abortions, support access to birth control and sex education.

If you want to reduce litter and…",0.5106,0.209,0,0.791
1.14212E+18,,Fri Jun 21 17:12:09 +0000 2019,Houston Tx,,,,,,,,@DirkJordan2 It's also paying their snap health insurance and public housing. Not to mention thier schooling and whatever other gov program that's funded by tax payers. Nothing is free.,-0.4023,0,0.088,0.912
1.14212E+18,,Fri Jun 21 17:08:40 +0000 2019,"Washington, DC",38.91,-77.02,20001,11001,Washington,DC,Washington DC,"RT @HousingWire: Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",0,0,0,1
1.14212E+18,,Fri Jun 21 17:07:43 +0000 2019,stolen dakota land,,,,,,,,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",0.5209,0.128,0,0.872
1.14212E+18,,Fri Jun 21 17:07:15 +0000 2019,USA,,,,,,,,"Senate confirms HUD nominees for policy development, public housing https://t.co/1pXffU6PIl https://t.co/cX8xGHFzIO https://t.co/nU3dpD6ffw",0,0,0,1
1.14212E+18,,Fri Jun 21 17:04:35 +0000 2019,United States,,,,,,,,"Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",0,0,0,1
1.14212E+18,,Fri Jun 21 17:02:13 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401,27053,Minneapolis,MN,Minneapolis MN,"MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Housing is a calling.""  To end, dismantle, profit &amp; privatize public housing, lie, abuse &amp; silence tenants are his calling. #StopRuss  https://t.co/dClzPCilCg",0.2648,0.127,0.085,0.788
1.14211E+18,,Fri Jun 21 16:56:19 +0000 2019,"Tucson, AZ",32.22,-110.97,85701,4019,Tucson,AZ,Tucson AZ,"RT @nickdoesmyhair: @cgilmore1978 As a transgender person, telling me I don’t have the same rights to healthcare, services, use the public…",0,0,0,1
1.14211E+18,,Fri Jun 21 16:56:01 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"RT @Johnnydontlike: You’d think @MayorOfLA could easily relate to homeless people; He lives in public housing, is always asking people for…",0.34,0.107,0,0.893
1.14211E+18,,Fri Jun 21 16:55:09 +0000 2019,San Gabriel Valley,,,,,,,,"Senate confirms HUD nominees for policy development, public housing https://t.co/4QbBCmCnbi https://t.co/LN8W5IMKp0",0,0,0,1
1.14211E+18,,Fri Jun 21 16:50:30 +0000 2019,"Oakland, CA",37.77,-122.22,94601,6001,Oakland,CA,Oakland CA,"RT @rolandlisf: Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit…",0,0,0,1
1.14211E+18,,Fri Jun 21 16:49:46 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"RT @rolandlisf: Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit…",0,0,0,1
1.14211E+18,,Fri Jun 21 16:48:07 +0000 2019,"Oakland, CA",37.77,-122.22,94601,6001,Oakland,CA,Oakland CA,"Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit a new frenzy – yet https://t.co/DkU43eK8Fw https://t.co/MCm2McTx0C",0.3491,0.089,0,0.911
1.14211E+18,,Fri Jun 21 16:45:42 +0000 2019,"Oakland, CA",37.77,-122.22,94601,6001,Oakland,CA,Oakland CA,"@cgilmore1978 As a transgender person, telling me I don’t have the same rights to healthcare, services, use the public restroom, right to not be discriminated against in housing and employment, doesn’t say “I love you”",0.6369,0.116,0,0.884
1.14211E+18,,Fri Jun 21 16:36:15 +0000 2019,"San Francisco, CA",,,94101,,san francisco,ca,san francisco ca,"@daguilarcanabal @KateRaworth @DataProgress outlines how to fix housing in the US in 4 parts. The first chapter is about ending exclusionary zoning that bans multifamily housing in much (most?) of the country. Subsequent chapters tackle public housing, tenant protections, and reversing financialization.",0,0,0,1
1.14211E+18,,Fri Jun 21 16:21:30 +0000 2019,Chilliwack,,,,,,,,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",0.296,0.095,0,0.905
1.14211E+18,,Fri Jun 21 16:20:27 +0000 2019,"California, USA",,,,,,,,RT @jacobwooch: I tried to map out all the development in Downtown LA where public money and/or land was used for luxury development and to…,0,0,0,1
1.1421E+18,,Fri Jun 21 16:20:08 +0000 2019,"San Diego,",,,,,,,,"Public-private partnership led by developer Capstone and architect HED will house more than 3,000 students at @ucsc #PPP #P3 #Infrastructure https://t.co/OZTx40Gt1e",0,0,0,1
1.1421E+18,,Fri Jun 21 16:18:00 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401,27053,Minneapolis,MN,Minneapolis MN,"Gregory Russ will earn more than $400,000 in his new job as head of the New York City Housing Authority. The former Minneapolis Public Housing Authority CEO plans to commute to Minnesota on weekends. $100,000 from HUD will cover his travel expenses. https://t.co/5PtXtHimXj",0.1531,0.06,0,0.94
1.1421E+18,,Fri Jun 21 16:10:04 +0000 2019,"Columbia, SC",33.98,-81.02,29201,45079,Columbia,SC,Columbia SC,"RT @AnjaliJShastri: ""Housing is a public health issue"" Ms. Brigham of @AlamedaHealth shares the range of factors impacting health, and unde…",0.296,0.104,0,0.896
1.1421E+18,,Fri Jun 21 16:06:36 +0000 2019,"Mountain View, CA",37.38,-122.09,94040,6085,Mountain View,CA,Mountain View CA,"""Housing is a public health issue"" Ms. Brigham of @AlamedaHealth shares the range of factors impacting health, and underscores the importance of addressing the spectrum of social needs to achieve #HealthEquity @NCHDCon. #NCHD19 #NCHD12 https://t.co/ZMYZk2lgrd https://t.co/aNZsFVsXJ4",0.5719,0.125,0,0.875
1.1421E+18,,Fri Jun 21 15:46:43 +0000 2019,"Aurora, CO",39.74,-104.86,80010,8001,Aurora,CO,Aurora CO,"@egatseos There’s too many layers to this than one wide spread response. 

More families have both parents working. 
Housing is sprawled. Less public transportation. 
Less human designed neighborhoods - many suburbs don’t even have sidewalks. 
More distracted drivers and wider streets...",-0.4005,0,0.065,0.935
1.14209E+18,,Fri Jun 21 15:34:35 +0000 2019,Minneapolis,,,,,,,,"@66by40 @museumofBible Provide public housing.
Make an immigration system that works.",0,0,0,1
1.14209E+18,,Fri Jun 21 15:09:38 +0000 2019,"Austin, Texas",30.27,-97.74,78701,48453,Austin,TX,Austin TX,They hate public housing.  Because it stands for something they hate:  dignity. https://t.co/nU1Khah8Hv,-0.6908,0.134,0.368,0.498
1.14209E+18,,Fri Jun 21 15:05:24 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,California home of the Homeless Citizen &amp; Housed Illegals! https://t.co/rahIxHGUk1,0,0,0,1
1.14209E+18,,Fri Jun 21 15:02:15 +0000 2019,USA,,,,,,,,"@sgf125 @BLaw The health department can do the same thing and women of low income have been going there for longer than Planned Parenthood exists. Everyone of low income knows this, I know because I grew up in public housing surrounded by single moms and this is no secret.",-0.6597,0,0.127,0.873
1.14208E+18,,Fri Jun 21 15:00:32 +0000 2019,"Denver, CO",39.75,-105,80202,8031,Denver,CO,Denver CO,"The #affordablehousing crisis is top of mind for Vail Valley community members: 
-More than half of residents see the lack of affordability as a ""big problem."" Learn more about the new survey results from @VailDaily: https://t.co/BNCRRuNQM5",-0.6808,0.045,0.159,0.796
1.14208E+18,,Fri Jun 21 14:59:55 +0000 2019,Los Angeles,,,,,,,,"Acropolis Museum marks 10-year anniversary with new extension - +GENERAL PHYSICS LABORATORY (GPL)

Greece's Acropolis Museum has opened to the public a new section housing the remains of an ancient Athens neighbourhood to mark its...

https://t.co/fmmBrEdraQ",0,0,0,1
1.14208E+18,,Fri Jun 21 14:54:21 +0000 2019,"Durham, NC",35.99,-78.9,27701,37063,Durham,NC,Durham NC,"RT @FractaInc: #Pipeageddon sometimes shows us what we take for granted!

""Water main break leaves Baltimore's Poe Homes public housing res…",0.3164,0.103,0,0.897
1.14208E+18,,Fri Jun 21 14:52:08 +0000 2019,iPhone:,,,,,,,,"RT @Johnnydontlike: You’d think @MayorOfLA could easily relate to homeless people; He lives in public housing, is always asking people for…",0.34,0.107,0,0.893
1.14208E+18,,Fri Jun 21 14:51:38 +0000 2019,"Redwood City, CA",37.46,-122.24,94061,6081,Redwood City,CA,Redwood City CA,"#Pipeageddon sometimes shows us what we take for granted!

""Water main break leaves Baltimore's Poe Homes public housing residents without water for days""

https://t.co/r1BNguJ87q

#fractaai #artificialintelligence #waterassetmanagement",0.3164,0.081,0,0.919
1.14208E+18,,Fri Jun 21 14:42:49 +0000 2019,Hamilton,,,,,,,,RT @LuraConsulting: What can the @cityoftoronto do to make housing more affordable and more accessible to all? Let @TORhousing know and hel…,0,0,0,1
1.14208E+18,,Fri Jun 21 14:31:32 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.14208E+18,,Fri Jun 21 14:29:17 +0000 2019,"A movie theater, probably ",,,,,,,,"Th city garnered feedback from a variety of places, and 28% said housing affordability was the most important city service, followed by streets and public safety. #txgov",0.5984,0.169,0,0.831
1.14207E+18,,Fri Jun 21 14:19:22 +0000 2019,"Denver, Colorado",39.75,-105,80202,8031,Denver,CO,Denver CO,RT @CHFA: @DrTiffanyManuel speaking now at CHFA’s Housing Credit Summit on affordable housing and building public will #chfahcs https://t.c…,0.3818,0.126,0,0.874
1.14207E+18,,Fri Jun 21 14:16:02 +0000 2019,"Los Angeles, California",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"@brendengallager This one too? (Legitimately asking as I don’t know) 

https://t.co/zcmhozgfeL",0,0,0,1
1.14207E+18,,Fri Jun 21 14:08:07 +0000 2019,"Concord, Ca",37.9380095,-121.934114,94521,6013,Concord,CA,Concord CA,"@CDjLive Means testing before consideration be given: If 10 generations have been on Public Assistance, i.e. Subsidized housing, Welfare, Food Stamps, Medicaid, they dont qualify. If you've in the NBA you're out.",0,0,0,1
1.14207E+18,,Fri Jun 21 13:56:44 +0000 2019,"San Diego, CA",32.72,-117.18,92101,6073,San Diego,CA,San Diego CA,"The facts about Homeless LA; every-body with Ca. ID receives $230-cash, @230 food-stamps 100’s of food banks, 100’s of Churches feeding! Illegals receive higher amounts &amp; free housing with Kids! https://t.co/rahIxHGUk1",0.5972,0.115,0,0.885
1.14207E+18,,Fri Jun 21 13:48:00 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401,27053,Minneapolis,MN,Minneapolis MN,"In today's #NewsBrief: ""Anger, Sadness, &amp; Disapproval"" in Linden Hills; Goat Yoga comes to East Isles; clarifying the public housing debate in Minneapolis; final preparations underway for the June 27 Wedge cat tour.
https://t.co/fju3kzB5tU",-0.4404,0,0.081,0.919
1.14207E+18,,Fri Jun 21 13:45:15 +0000 2019,United States,,,,,,,,@NikkiHaley @chucktodd Our public housing for the poor is closer in comparison than our facilities at the southern border.,-0.4767,0,0.147,0.853
1.14206E+18,,Fri Jun 21 13:17:07 +0000 2019,"Salt Lake City, UT",40.76,-111.9,84101,49035,Salt Lake City,UT,Salt Lake City UT,"RT @slcCouncil: The new #SLCbudget starts July 1st. What does that mean for residents? More funding for housing, public safety, transit ser…",0.4215,0.118,0,0.882
1.14206E+18,,Fri Jun 21 13:15:25 +0000 2019,"Katy, TX",29.83,-95.73,77449,48201,Katy,TX,Katy TX,"This is Why Washington, D.C. Won the Amazon HQ2 Competition - /housing, public transit, technical pipeline, talent pool/
https://t.co/JDFGdQ8LQk",0.802,0.353,0,0.647
1.14206E+18,,Fri Jun 21 13:08:55 +0000 2019,"Washington, DC",38.91,-77.02,20001,11001,Washington,DC,Washington DC,"RT @SecBernhardt: This year’s PILT payments of $514 million to more than 1,900 counties will help small towns pay for critical needs like e…",0.3612,0.18,0.128,0.692
1.14204E+18,,Fri Jun 21 12:18:58 +0000 2019,"Montréal, Québec",,,,,,,,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",0.296,0.095,0,0.905
1.14203E+18,,Fri Jun 21 11:15:00 +0000 2019,United States,,,,,,,,"Last week, California lawmakers agreed to a budget that sets aside $52.9 million to help students at the state’s 33 public university campuses and 115 community colleges who face homelessness, housing insecurity and hunger. 
https://t.co/bln74tXUVw",0,0.121,0.121,0.758
1.14203E+18,,Fri Jun 21 11:10:44 +0000 2019,"Puerto Rico, USA",,,,,,,,RT @ToryGunsolley: Thank you @ricardorossello for sharing your vision of recovery and rebuilding for Puerto Rico and public housing #CLPHAM…,0.743,0.3,0,0.7
1.14201E+18,,Fri Jun 21 10:14:20 +0000 2019,"Ottawa, Canada",,,,,,,,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",0.296,0.095,0,0.905
1.14201E+18,,Fri Jun 21 09:55:38 +0000 2019,"Edinburgh,Scotland",,,,,,,,"RT @Airisaiia: @Edinburgh_CC How about largest payers in, the residents, have the biggest say? Let's see our vested interests over the tran…",0.3818,0.153,0,0.847
1.14199E+18,,Fri Jun 21 08:29:54 +0000 2019,Seattle WA,,,,,,,,"RT @kriphopnation: Although a good article, it leaves out how Obama administration has killed public housing  with the RAD Program also how…",-0.3818,0.11,0.17,0.72
1.14199E+18,,Fri Jun 21 08:27:39 +0000 2019,Unceded Duwamish Lands,,,,,,,,"RT @ElectScott2019: Many think Seattle is a ""green"" city. The perception doesn't match reality.

This is my campaign's vision for how union…",0.25,0.091,0,0.909
1.14198E+18,,Fri Jun 21 07:55:44 +0000 2019,LA,,,,,,,,@Scott_Wiener Sen Wiener: Fr Martin is an editor at @americamag. Please enjoy this lovely article they wrote last summer. https://t.co/TbfnhgY9LV,0.8519,0.354,0,0.646
1.14197E+18,,Fri Jun 21 07:11:00 +0000 2019,United States,,,,,,,,#RFP: Public Safety Realignment Emergency and Transitional Housing Programs (Addendum: Jun 22 2015May 05 2016Jun 07 2017Jun 28 2018Jun 20 2019) https://t.co/sqwS4NHhpD,0.0516,0.11,0.102,0.787
1.14197E+18,,Fri Jun 21 07:05:01 +0000 2019,Dublin Town,,,,,,,,"@MarkPaulTimes Spot on, Mark. The solutions aren’t of ideological purity. They’re bits of everything. You’re also right that the private model, as currently framed, can’t deliver affordable homes. But co-op housing/cost rental/public housing available to all income levels can.",0.09,0.034,0,0.966
1.14196E+18,,Fri Jun 21 06:57:50 +0000 2019,unceded Algonquin Territory,,,,,,,,"RT @mario_canseco: Most Important Issue in #bcpoli
Housing / Poverty / Homelessness – 42%
Health care – 11%
The economy / Jobs – 11%
Enviro…",0.2484,0.215,0.134,0.651
1.14196E+18,,Fri Jun 21 06:50:23 +0000 2019,Minneapolis MN,,,,,,,,@MPLSPubHousing At least one arrested party from the high risk raid at @MPLSPubHousing 38xx Chicago Ave S yesterday. Who is living in public housing? Are we subsidizing drug dealers and weapons traders? WTF. #Minneapolis #Mpls #stribpol https://t.co/X98ESPz8sy,-0.8832,0.058,0.278,0.664
1.14196E+18,,Fri Jun 21 06:48:36 +0000 2019,"Surrey, British Columbia",49.111519,-122.818486,,,,,,"The answer isnt more shelters...its high quality affordable housing along with strong pillars of harm Reduction, mental and physical health care, free public transit and more  

https://t.co/a2cGur0819",0.743,0.27,0.096,0.634
1.14196E+18,,Fri Jun 21 06:46:29 +0000 2019,Toronto,,,,,,,,"RT @mario_canseco: Most Important Issue in #bcpoli
Housing / Poverty / Homelessness – 42%
Health care – 11%
The economy / Jobs – 11%
Enviro…",0.2484,0.215,0.134,0.651
1.14196E+18,,Fri Jun 21 06:38:32 +0000 2019,"Berkeley, CA.",,,,,,,,"Although a good article, it leaves out how Obama administration has killed public housing  with the RAD Program also how city governments have anti-poverty laws and gentrification...   Tell the full story! https://t.co/jWPNUSJBIq",-0.4389,0.079,0.131,0.79
1.14196E+18,,Fri Jun 21 06:27:05 +0000 2019,"Los Angeles, California",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",0,0,0,1
1.14195E+18,,Fri Jun 21 06:05:46 +0000 2019,Chicago and Austin,30.3233457,-97.75472415,78756,48453,Austin,TX,Austin TX,@theStephanieO He’s been working on designing a new kind of affordable housing. He’s talked about making high fashion affordable to bridge the gap between classes and because clothes make people feel good. He’s talked about designing school uniforms to add more equality in public schools.,0.4404,0.063,0,0.937
1.14195E+18,,Fri Jun 21 06:01:20 +0000 2019,"Wichita, Kansas",37.686,-97.335,67202,20173,Wichita,KS,Wichita KS,Housing and Community Services Department oversees 578 public-housing units. https://t.co/z2Zsy1re9l,0,0,0,1
1.14195E+18,,Fri Jun 21 05:48:39 +0000 2019,United States,,,,,,,,RT @veniteo: @T_S_P_O_O_K_Y @TheNickMayberry @BernieSanders @Walmart @SenSanders Foodstamps. Medicaid. Public housing.,0,0,0,1
1.14195E+18,,Fri Jun 21 05:45:33 +0000 2019,United States,,,,,,,,@T_S_P_O_O_K_Y @TheNickMayberry @BernieSanders @Walmart @SenSanders Foodstamps. Medicaid. Public housing.,0,0,0,1
1.14194E+18,,Fri Jun 21 05:44:01 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @ElectScott2019: Many think Seattle is a ""green"" city. The perception doesn't match reality.

This is my campaign's vision for how union…",0.25,0.091,0,0.909
1.14194E+18,,Fri Jun 21 05:28:09 +0000 2019,"San Mateo, CA",37.57,-122.32,94401,6081,San Mateo,CA,San Mateo CA,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.14194E+18,,Fri Jun 21 05:22:22 +0000 2019,"Pasadena, CA ",34.15,-118.14,91101,6037,Pasadena,CA,Pasadena CA,"@ellenjoyceauthr @KenGardner11 @M_Stone969 @fredontwittur @ellenjoyceauthr 
🤣🤣🤣🤣🤣🤣
What a load of crap. What do you live in public housing? 
Private property is what keeps people like you from thinking you should just take what is not rightfully yours.",-0.0258,0.064,0.066,0.87
1.14194E+18,,Fri Jun 21 05:21:15 +0000 2019,"Seattle, WA",47.61,-122.33,98101,53033,Seattle,WA,Seattle WA,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.14194E+18,,Fri Jun 21 05:14:54 +0000 2019,United States,,,,,,,,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,0,0,0,1
1.14193E+18,,Fri Jun 21 04:47:34 +0000 2019,"Springfield, NJ",40.7,-74.33,7081,34039,Springfield,NJ,Springfield NJ,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,0,0,0,1
1.14193E+18,,Fri Jun 21 04:37:19 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",0,0,0,1
1.14192E+18,,Fri Jun 21 04:11:41 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001,6037,Los Angeles,CA,Los Angeles CA,RT @jacobwooch: I tried to map out all the development in Downtown LA where public money and/or land was used for luxury development and to…,0,0,0,1
1.14192E+18,,Fri Jun 21 04:08:01 +0000 2019,At The Portal,,,,,,,,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",0,0,0,1
1.14192E+18,,Fri Jun 21 04:05:41 +0000 2019,Anaheim/Dallas/Maui,,,,,,,,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,0,0,0,1
1.14192E+18,,Fri Jun 21 04:02:21 +0000 2019,"Culver City, CA",34,-118.4,90230,6037,Culver City,CA,Culver City CA,CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,0,0,0,1
1.14192E+18,,Fri Jun 21 03:51:49 +0000 2019,"North Cowichan, British Columbia",,,,,,,,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",0.296,0.095,0,0.905
1.14191E+18,,Fri Jun 21 03:34:41 +0000 2019,Los Angeles,,,,,,,,Pretty innovative housing strategy. Rethinking how public/private partnerships is a great idea. Could this work in #LosAngeles ? #HousingCrisis  https://t.co/QK3plRgUEH,0.8807,0.405,0,0.595
1.14191E+18,,Fri Jun 21 03:31:21 +0000 2019,"Binghamton, NY and...",,,,,,,,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",0,0,0,1
1.1419E+18,,Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,"Both have certain defenders in popular culture, like mobile home parks in country music and public housing in some hip-hop and films. 4/5",0.7717,0.314,0,0.686
1.1419E+18,,Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,"I agree with @dmgreenberg340 and @semihumanist  that public housing is used as a dog whistle, whereas mobile home parks (mostly) aren't, even though a LOT of Latinx and indigenous groups live in mobile home parks. 3/5",0.3612,0.072,0,0.928
1.1419E+18,,Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,"I think popular culture reduces characters in public housing as dependent and in mobile home parks as transient, which help further stereotypes. 2/5",0.6705,0.216,0,0.784
1.1419E+18,,Fri Jun 21 02:53:12 +0000 2019,United States,,,,,,,,"@MSNBC Way i see it. If you ever collected food stamp, a school grant, public housing, Medicaid, Medicare, a income tax return. You have had your reparations. Case closed",0.3612,0.091,0,0.909
1.1419E+18,,Fri Jun 21 02:52:01 +0000 2019,"Vancouver, BC",,,,,,,,RT @Scott_dLB: A good reminder that the loud voices at public hearings don't represent the views of Vancouverites. People want more housing…,0.4939,0.181,0,0.819
1.1419E+18,,Fri Jun 21 02:49:44 +0000 2019,Seattle,,,,,,,,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.1419E+18,,Fri Jun 21 02:45:03 +0000 2019,Duwamish Land,,,,,,,,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",0.7003,0.242,0.055,0.703
1.1419E+18,,Fri Jun 21 02:44:32 +0000 2019,United States,,,,,,,,"RT @havpint1: Watch ""Trump Wins $4.6 Billion Border Deal, HUD Removes Illegal Immigrants From Public Housing"" on YouTube https://t.co/K8bSm…",0.0258,0.152,0.148,0.7
1.1419E+18,,Fri Jun 21 02:44:12 +0000 2019,United States,,,,,,,,"Watch ""Trump Wins $4.6 Billion Border Deal, HUD Removes Illegal Immigrants From Public Housing"" on YouTube https://t.co/K8bSm3se6l",0.0258,0.166,0.161,0.673
