id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,full_text,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1142516450050969600,,Sat Jun 22 19:35:23 +0000 2019,Seattle,,,,,,,,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142514312054841344,,Sat Jun 22 19:26:53 +0000 2019,"Freemont District, Seattle WA",,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142513408404852736,,Sat Jun 22 19:23:18 +0000 2019,"Tongva Land, Hollywood, CA",34.09,-118.38,90069.0,6037.0,"tongva land, hollywood",ca,"tongva land, hollywood ca","RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142508886546669568,,Sat Jun 22 19:05:19 +0000 2019,"Lawrence, KS",39.0,-95.2,66044.0,20045.0,lawrence,ks,lawrence ks,6) I was the only candidate at the Saturday forum to present an option for raising revenue. The city already applies a 1% impact fee for public art on large development projects. Other cities use this fee for affordable housing and infrastructure. #TeamJoey #LawrenceCityComm #LFK,0.0,0.0,0.0,1.0
1142507162062770176,,Sat Jun 22 18:58:28 +0000 2019,"Florida, USA",,,,,,,,RT @4TaxFairness: The #GOPTaxScam has proven to be a massive failure. Working families didn’t reap the benefits they were promised by Trump…,0.2023,0.193,0.125,0.682
1142506507252064256,,Sat Jun 22 18:55:52 +0000 2019,Neverland,,,,,,,,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142504553763368961,,Sat Jun 22 18:48:06 +0000 2019,"Sacramento, CA",38.58,-121.49,95811.0,6067.0,sacramento,ca,sacramento ca,"@GavinNewsom @cmarinucci You say you’re a fighter. When will you fight for those who obey the law, w/kids in public K-12, who drive crappy roads, rent too-expensive housing, pay excessive prices for fuel vs other states, who have to deal daily w/homeless crazy people? Get your house in order. @CAGOP",-0.8126,0.029,0.18,0.791
1142503833370673153,,Sat Jun 22 18:45:15 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142503618219839489,,Sat Jun 22 18:44:23 +0000 2019,"A movie theater, probably ",29.417501,-98.5406515,78207.0,48029.0,San Antonio,TX,San Antonio TX,"ICYMI: In a marathon workshop yesterday, streets/infrastructure, public safety and affordable housing emerged as #SATX City Council’s top priorities as the FY 2020 budget process revved up. https://t.co/X1oS5YNrhR",0.5574,0.155,0.0,0.845
1142502344539553792,,Sat Jun 22 18:39:20 +0000 2019,Mother Earth,,,,,,,,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142498906351161345,,Sat Jun 22 18:25:40 +0000 2019,Seattle,,,,,,,,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142498617963401216,,Sat Jun 22 18:24:31 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142494365849276416,,Sat Jun 22 18:07:37 +0000 2019,SF Bay Area,,,,,,,,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142494336866631680,,Sat Jun 22 18:07:31 +0000 2019,Northern California ,,,,,,,,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142492711137808387,,Sat Jun 22 18:01:03 +0000 2019,San Francisco,,,,,,,,"Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover their rent — in some cases, spending as much as 90 percent of their paycheck on housing alone, according to a new analysis. https://t.co/OEPSiBeVnx",-0.25,0.0,0.048,0.952
1142486243391004672,,Sat Jun 22 17:35:21 +0000 2019,"Indiana, USA",,,,,,,,"RT @jdcmedlock: Update on this thread: 

- Booker: mass clemency for drug offenders

- Biden: land use reform as part of the GND

- Castro:…",-0.3612,0.0,0.106,0.894
1142484923871354880,,Sat Jun 22 17:30:06 +0000 2019,"Orange County, CA",,,92862.0,6059.0,orange county,ca,orange county ca,"Sheriff to Get Extra $65 Million for Existing Services Amid Pushback Over Housing, Public Defender - https://t.co/lyQTYRINiP",0.1027,0.085,0.0,0.915
1142484805629513729,,Sat Jun 22 17:29:38 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142482045114834944,,Sat Jun 22 17:18:40 +0000 2019,"Mukilteo, WA",47.91,-122.3,98275.0,53061.0,mukilteo,wa,mukilteo wa,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142481142873853952,,Sat Jun 22 17:15:05 +0000 2019,Northern California,,,,,,,,"Update on this thread: 

- Booker: mass clemency for drug offenders

- Biden: land use reform as part of the GND

- Castro: Housing policy

- Gillibrand: universal children’s healthcare, baby boxes 

- Harris: increased pay for public defenders",-0.128,0.091,0.105,0.804
1142476843703869440,,Sat Jun 22 16:58:00 +0000 2019,Tucson Az,,,,,,,,"What your teacher meant was, they have a right to our public schools, food stamps, subsidized housing, social security, and all other publicly funded hand outs that sanctuary cities want to fund. https://t.co/qYvzW2VNrR",0.7096,0.192,0.0,0.808
1142474903058186241,,Sat Jun 22 16:50:17 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142473543214481408,,Sat Jun 22 16:44:53 +0000 2019,"San Diego, CA",32.72,-117.18,92101.0,6073.0,san diego,ca,san diego ca,If your POOR in Kamala’s Ca. is life better if you’re an Illegal! https://t.co/rahIxHGUk1,-0.7027,0.134,0.357,0.509
1142472582832279554,,Sat Jun 22 16:41:04 +0000 2019,Canada,,,,,,,,"@JimWatsonOttawa I did give my daughter Carmen Lever the telephone number of the Ottawa Public Health Inspector, and told her to call 311 for today, but the real problem as you already know, is the lack of affordable housing in a desirable neighborhood, for young mothers.",-0.5267,0.081,0.128,0.791
1142472495615770627,,Sat Jun 22 16:40:43 +0000 2019,"Central Saanich, BC",,,,,,,,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,0.296,0.091,0.0,0.909
1142471585107984389,,Sat Jun 22 16:37:06 +0000 2019,"Dallas, Texas",32.79,-96.8,75201.0,48113.0,dallas,tx,dallas tx,"Public Service Announcement: What is an occupied staging consultation? Let's consider the Texas A&amp;M Real Estate Center's May stats on housing activity in Dallas (not the suburbs).There were  4,178 homes for sale.... https://t.co/4W1I4P3m9L",0.0,0.0,0.0,1.0
1142467736221581312,,Sat Jun 22 16:21:48 +0000 2019,Vancouver | Victoria,,,,,,,,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,0.296,0.091,0.0,0.909
1142467574971736069,,Sat Jun 22 16:21:10 +0000 2019,Seattle,,,,,,,,"1,500 Seattle public-housing residents to get transit cards https://t.co/2QTXV3jQGv",0.0,0.0,0.0,1.0
1142467333790867460,,Sat Jun 22 16:20:13 +0000 2019,"Winona, MN",44.0,-91.6,55987.0,27169.0,winona,mn,winona mn,"@JamesEdwardsTPC @PlanterTobacco Reality check: The huge population of Hispanics and Asians will NEVER agree to public tax money, above and beyond what is already spent on Africans in Sec 8 housing, welfare, etc.going to more Africans. They don't like Africans anyway, and they will never agree to reparations. 🤔",-0.4642,0.043,0.118,0.839
1142465865671225344,,Sat Jun 22 16:14:23 +0000 2019,South Texas,,,,,,,,"@SpringSteps Then there's El Paso and I've been there, very mean people! But hell no most Hispanics here talk about the B.S ilegals still from them down here, from public housing yes that's true and some tell me they see ilegals in the social security office all the time!",0.1862,0.17,0.143,0.686
1142465078576349184,,Sat Jun 22 16:11:15 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"@courtneyannmcd @dan3944 @MattHaneySF @coreysmith_17 @graue @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton I've asked this over email and didn't get a response, so I guess Twitter it is.

What harm does housing, in a housing crisis, cause that needs public review?",-0.8225,0.0,0.187,0.813
1142463205589102592,,Sat Jun 22 16:03:48 +0000 2019,"Connecticut, USA",,,,,,,,RT @elpaavo: hopefully continued public attention will get city leaders to pay attention to the current RHNA process - kudos to the @latime…,0.6808,0.227,0.053,0.72
1142462636321320961,,Sat Jun 22 16:01:33 +0000 2019,"Austin, TX",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,"@JeffStensland @statesman @Chief_Manley Lol. Only if your business has public property in front big enough that a tent wouldn't block passage or impede reasonable use. If so, tell #ATXCouncil to build more housing.

Maybe we'll decriminalize parking next tho so local gov't will have to build some damn public trans too.",0.3624,0.095,0.049,0.856
1142461002056908803,,Sat Jun 22 15:55:03 +0000 2019,"Mesa, AZ",33.44,-111.86,85201.0,4013.0,mesa,az,mesa az,"A current administration proposal could force hundreds of legally immigrated Arizona families, many with children, out of public housing.

They are adding to the homeless problem, but should be addressing it. https://t.co/y0yOnZLop0",-0.1655,0.037,0.058,0.905
1142460702549897216,,Sat Jun 22 15:53:52 +0000 2019,United States,,,,,,,,"I know privacy is important. But, don't get it twisted it's also, more dangerous than being in the public. So of course, I would abuse public housing. You can't hide in a shelter, even under an alias. Some have supernatural gifts. You would be exposed.",-0.8925,0.061,0.228,0.711
1142459841962639362,,Sat Jun 22 15:50:26 +0000 2019,United States,,,,,,,,"I'm not using private housing or privatized companies to work. It's public library and day labor, which are open doors and glass houses like the shelter. 8 Mile didn't show you everything!",0.4199,0.085,0.0,0.915
1142458490264289285,,Sat Jun 22 15:45:04 +0000 2019,"United States, Louisiana",32.6,-93.0,71003.0,22061.0,united states,la,united states la,"1,500 Seattle public-housing residents to get transit cards - https://t.co/vmGLxjEXkf https://t.co/0CDlInq2K8",0.0,0.0,0.0,1.0
1142456297201254400,,Sat Jun 22 15:36:21 +0000 2019,Las Vegas,,,,,,,,"RT @MelissaRClary: 'Not only are Housing First interventions effective in ending homelessness, they are typically cheaper than allowing peo…",0.4767,0.147,0.0,0.853
1142454814472843265,,Sat Jun 22 15:30:28 +0000 2019,Seattle,,,,,,,,"1,500 Seattle public-housing residents to get transit cards – https://t.co/CnUMxmx95d https://t.co/Hd9ftPgC4j https://t.co/dx5NgT05HE",0.0,0.0,0.0,1.0
1142453192564678661,,Sat Jun 22 15:24:01 +0000 2019,"Las Vegas, NV",36.17,-115.13,89101.0,32003.0,las vegas,nv,las vegas nv,"'Not only are Housing First interventions effective in ending homelessness, they are typically cheaper than allowing people to remain homeless and reliant on public shelters and other services.' https://t.co/wT3P3uTOBc",0.5574,0.146,0.0,0.854
1142452981809287169,,Sat Jun 22 15:23:11 +0000 2019,San Francisco,,,,,,,,@kimmaicutler @MattHaneySF @bufordsharkley @A_p_walker @JDBonabike @graue I wonder if @Scott_Wiener would be interested in writing legislation that would create a state program to help fund teacher and public sector worker housing built by localities? Seems like a good cause and a statewide issue.,0.8979,0.275,0.0,0.725
1142451607163953153,,Sat Jun 22 15:17:43 +0000 2019,"Seattle/King County, WA",47.61,-122.33,98101.0,53033.0,seattle/king county,wa,seattle/king county wa,"RT @heidigroover: ""But if you have no money, half-price is still too much."" The rollout of free transit passes for some SHA tenants comes a…",0.3919,0.147,0.093,0.76
1142450640435597312,,Sat Jun 22 15:13:53 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @typewriteralley: I LOVE LOVE LOVE funding free transit passes for students and public housing residents. It's great.

I don't love fund…",0.9676,0.561,0.085,0.354
1142449758226698242,,Sat Jun 22 15:10:22 +0000 2019,South Central L.A. / Pasadena,33.9854835,-118.293079,90037.0,6037.0,Los Angeles,CA,Los Angeles CA,".@brettanyshannon the City of Oxnard Housing Department has enacted the Fortress L.A. chapter in Mike Davis’s City of Quartz.

https://t.co/bhIa3MO0yx",0.0,0.0,0.0,1.0
1142447234795155456,,Sat Jun 22 15:00:21 +0000 2019,University of San Francisco,,,,,,,,"Housing is a critical issue facing San Francisco. Director of Housing Delivery, and member of the McCarthy Center Board, @judsontrue, gives his insight in this week's blog on how the city government is tackling housing availability and affordability. https://t.co/ZiDGtldfVI https://t.co/yyqeqqGgqK",-0.3182,0.0,0.057,0.943
1142446477345722368,,Sat Jun 22 14:57:20 +0000 2019,Seattle,,,,,,,,"1,500 Seattle public-housing residents to get transit cards – San Francisco Chronicle https://t.co/HdDa3PqOPw",0.0,0.0,0.0,1.0
1142444873150271489,,Sat Jun 22 14:50:58 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,When work makes the news. #SeattleTimes #TransportationEquity #FreeTransit #SDOT https://t.co/FJ1KcsmTmD,0.0,0.0,0.0,1.0
1142444194893651970,,Sat Jun 22 14:48:16 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit https://t.co/FJ1KcsmTmD",0.5106,0.18,0.0,0.82
1142443296385454080,,Sat Jun 22 14:44:42 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142440202981523456,,Sat Jun 22 14:32:24 +0000 2019,Vancouver ~ Cariboo,,,,,,,,RT @CSaanich: TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work inc…,0.296,0.091,0.0,0.909
1142439678605496323,,Sat Jun 22 14:30:19 +0000 2019,"Central Saanich, BC",,,,,,,,TODAY: Join us from 12:00-4:00 pm at Cultural Centre to provide input on draft housing policies and guidelines. This work incorporates public feedback and will be incorporated into our OCP. Can’t make it? You can still participate at https://t.co/EBQHV3n4hM #CSaan #housing https://t.co/xZMYEumKFA,0.296,0.051,0.0,0.949
1142439640688996352,,Sat Jun 22 14:30:10 +0000 2019,"Brooklyn, NY",40.7,-73.99,11201.0,36047.0,brooklyn,ny,brooklyn ny,RT @Bici_Urbana: When work makes the #SeattleTimes. #transportationequity #freetransit https://t.co/c31yN6Njv6,0.0,0.0,0.0,1.0
1142437140350951424,,Sat Jun 22 14:20:14 +0000 2019,"San Francisco, CA",37.7706565,-122.4359785,94117.0,6075.0,San Francisco,CA,San Francisco CA,"Equality Act is needed to protect LGBTQI elders. We need to prohibit sexual orientation and gender identity discrimination in employment, housing and public accommodations under federal law. @sageusa https://t.co/4i6L8u1Gix",0.3818,0.085,0.0,0.915
1142435358719787008,,Sat Jun 22 14:13:09 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,When work makes the #SeattleTimes. #transportationequity #freetransit https://t.co/c31yN6Njv6,0.0,0.0,0.0,1.0
1142433102318276608,,Sat Jun 22 14:04:11 +0000 2019,Seattle,,,,,,,,It doesn’t matter whether or not a person thinks the Showbox should be saved. This isn’t how we want our government doing business. It may seem great when it’s something we like but can also be used for things we don’t. Save Fort Lawton from being used for public housing? https://t.co/awpdv5lpAw,0.8658,0.224,0.0,0.776
1142429617464250368,,Sat Jun 22 13:50:20 +0000 2019,"Queens, NY",40.73,-73.75,11427.0,36081.0,queens,ny,queens ny,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",0.5209,0.128,0.0,0.872
1142425783954235392,,Sat Jun 22 13:35:06 +0000 2019,"Houston, TX",29.75,-95.37,77002.0,48201.0,houston,tx,houston tx,"Blockchain is seeping its way into industries like medicine, housing &amp; public policy.

The film industry is getting in on it with Breaker, a GoFundMe-like production company where contributors can have an ownership stake over feature films. #SUBlockchain https://t.co/VyYjaxkVBY",0.3612,0.063,0.0,0.937
1142421230550564864,,Sat Jun 22 13:17:01 +0000 2019,"Sunny, Funny, Los Angeles, CA",33.97,-118.25,90001.0,6037.0,"sunny, funny, los angeles",ca,"sunny, funny, los angeles ca","RT @APA_LosAngeles: 🏆Implementation, Large Jurisdiction: Transit Oriented Communities Affordable Housing Incentive Program – @LACity, Depar…",0.3612,0.161,0.0,0.839
1142420061287833600,,Sat Jun 22 13:12:22 +0000 2019,Very Chicago,,,,,,,,"RT @caity_henderson: my latest for @chalkbeatCHI, at the intersection of education, housing and food justice. https://t.co/DbTNvMcFeS",0.5267,0.185,0.0,0.815
1142412599687933954,,Sat Jun 22 12:42:43 +0000 2019,"Portland, OR",45.51,-122.69,97201.0,41051.0,portland,or,portland or,"i really can’t think of anything more on brand for portland.

we have a housing crisis:

we could double down, and solve it with more affordable housing in centrally located areas to help people get public services

OR

wOuLDn’T iT bE coOL tO hAVE aNoTHeR rICh pEoPLE hIGhRiSE",0.6486,0.187,0.074,0.739
1142396394768125953,,Sat Jun 22 11:38:19 +0000 2019,NY,,,,,,,,"RT @SDBAILBONDWOMAN: “Democrats use pretty phrases like ""rehabilitation"", ""victimless crimes"", ""don't criminalize homelessness"" to hide the…",0.6808,0.348,0.081,0.571
1142376614304669696,,Sat Jun 22 10:19:43 +0000 2019,"ÜT: 0.0,0.0",,,,,,,,"RT @rolandlisf: Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit…",0.0,0.0,0.0,1.0
1142343593954123776,,Sat Jun 22 08:08:31 +0000 2019,"napa valley,ca",38.5,-122.3,94558.0,6095.0,napa valley,ca,napa valley ca,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142336051404509184,,Sat Jun 22 07:38:32 +0000 2019,this tiny blue dot we live on,,,,,,,,"RT @RebeccaforWA: This is laughable. Amazon squashed a tax that would have helped, then offers an online portal and better collation of dat…",0.5859,0.234,0.0,0.766
1142333580904976384,,Sat Jun 22 07:28:43 +0000 2019,United States,,,,,,,,"@4YrsToday I live in a #RedState, we need many more #jobs, safe affordable #housing, &amp; much more #funding_for_public_education.",0.4902,0.175,0.0,0.825
1142332087535411201,,Sat Jun 22 07:22:47 +0000 2019,San Francisco,37.7706565,-122.4359785,94117.0,6075.0,San Francisco,CA,San Francisco CA,"@irapolis @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton No. The Mayors initiative doesn’t do what I want, nor what the teachers, city college staff, or affordable housing developers want. It rezones and streamlines projects on public land that aren’t 100% for educators, which i don’t support. I co-authored an initiative that I support",0.5859,0.153,0.042,0.805
1142329801388244992,,Sat Jun 22 07:13:42 +0000 2019,Vancouver,,,,,,,,"@ThomasBeyer @pladner @BTTC_metrovan Here, fixed it for you: 

Immigration and massive new construction has this effect. We need to spend more *dense new housing and public transit infrastructure*, in line with population growth.",0.3818,0.075,0.0,0.925
1142327073010311169,,Sat Jun 22 07:02:52 +0000 2019,United States,,,,,,,,"Senate confirms HUD nominees for policy development, public housing: https://t.co/xQofxcmHXB",0.0,0.0,0.0,1.0
1142325801792049152,,Sat Jun 22 06:57:49 +0000 2019,San Francisco,37.7706565,-122.4359785,94117.0,6075.0,San Francisco,CA,San Francisco CA,"@miradu These are projects that will be on public land and/or completely streamlined. And will receive public subsidies.  I’m not against hybrid projects, I’m FOR building all educator housing when it’s on school district land—it’s a public resource and this is in the public interest.",0.4588,0.065,0.0,0.935
1142324954374926337,,Sat Jun 22 06:54:27 +0000 2019,San Francisco,,,,,,,,"@miradu I’m for 100% educator housing on public land. Just like the 1 project that we have right now. It’s not impossible or infeasible. Its already happening.  If someone wants to build a hybrid market/teacher project, great!! If it’s on school district land, it should be for educators",0.8011,0.14,0.0,0.86
1142312260708126720,,Sat Jun 22 06:04:00 +0000 2019,San Francisco,,,,,,,,"@MattHaneySF @bufordsharkley @A_p_walker @JDBonabike @graue Based on other comparable scenarios, I look forward to you justifying shifting extremely limited public dollars away from very low/low income units (which we only raise once every 5+ yrs in bonds) toward middle-income housing to achieve ideological purity https://t.co/IEIssQG2mN https://t.co/eEFZoa5MT6",-0.2944,0.0,0.047,0.953
1142309421801885697,,Sat Jun 22 05:52:43 +0000 2019,"Santa Clara County, CA",37.35,-121.95,95050.0,6085.0,santa clara county,ca,santa clara county ca,"@MattHaneySF @A_p_walker @JDBonabike @graue And that's precisely the point. Looking towards a self-financing model on such scarce public land maximizes the impact of social housing, creating *orders of magnitude* more units

It seems tragic to piddle away public lands on relatively low-density options",-0.2023,0.049,0.066,0.885
1142308178379411457,,Sat Jun 22 05:47:47 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,"RT @heidigroover: ""But if you have no money, half-price is still too much."" The rollout of free transit passes for some SHA tenants comes a…",0.3919,0.147,0.093,0.76
1142303446856605696,,Sat Jun 22 05:28:59 +0000 2019,United States,,,,,,,,@smoop88 Agreed. Are you ok with these immigrants getting free healthcare when we gotta pay for ours? What about immediate access to public housing when we have homeless Vets on the streets and others waiting? I could go on and on but you’re smart enough to know what I’m talking about.,0.7912,0.166,0.022,0.812
1142298349363585025,,Sat Jun 22 05:08:44 +0000 2019,San Francisco,,,,,,,,@A_p_walker @graue The one teacher housing project that we have is on public land and is 100% for teachers. What’s wrong with trying to maintain that standard?,-0.4767,0.0,0.107,0.893
1142297902187872256,,Sat Jun 22 05:06:57 +0000 2019,San Francisco,37.7706565,-122.4359785,94117.0,6075.0,San Francisco,CA,San Francisco CA,"@A_p_walker @graue I appreciate that, but honestly it’s not partisan. I believe our proposal is stronger, better use of public land, and has support of teachers, city college staff, and affordable housing developers. That’s important. I’m down figure out a compromise on the charter amendment.",0.9575,0.344,0.0,0.656
1142297010000711680,,Sat Jun 22 05:03:24 +0000 2019,Global- Mostly Silicon Valley,,,,,,,,"RT @SFBusinessTimes: Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover thei…",0.0,0.0,0.0,1.0
1142296648833355778,,Sat Jun 22 05:01:58 +0000 2019,salish sea,,,,,,,,@seattletimes some people who live in public housing? that sounds like not very many people who need free transportation.,0.7003,0.254,0.0,0.746
1142296292456116224,,Sat Jun 22 05:00:33 +0000 2019,San Francisco,,,,,,,,"Public school teachers in San Jose, Santa Cruz and San Francisco routinely need to stretch their budgets to cover their rent — in some cases, spending as much as 90 percent of their paycheck on housing alone, according to a new analysis. https://t.co/1sGWsDJiDa",-0.25,0.0,0.048,0.952
1142296237472796672,,Sat Jun 22 05:00:20 +0000 2019,"Seapple, WA",47.61,-122.33,98101.0,53033.0,seapple,wa,seapple wa,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142290740837588992,,Sat Jun 22 04:38:30 +0000 2019,minneapolis,,,,,,,,RT @YMC_MN: RALLY TO KEEP PUBLIC HOUSING PUBLIC: Join public housing residents at MPHA’s monthly board meeting to oppose MPHA and the City’…,0.296,0.091,0.0,0.909
1142288196493041664,,Sat Jun 22 04:28:23 +0000 2019,"Indore, India",,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142287442181013504,,Sat Jun 22 04:25:23 +0000 2019,"Redmond, WA",47.68,-122.12,98052.0,53033.0,redmond,wa,redmond wa,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142287390863609856,,Sat Jun 22 04:25:11 +0000 2019,Sea,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142286898158694400,,Sat Jun 22 04:23:13 +0000 2019,Parts Unknown,,,,,,,,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142286138884988928,,Sat Jun 22 04:20:12 +0000 2019,Minneapolis,,,,,,,,"As mass debate takes place over the management of Venezuela’s vast &amp; growing public housing stock, it seems clear that popular grassroots democracy, of a type unthinkable in the United States, is thriving under Maduro. https://t.co/xeiiUv8LAm",0.836,0.242,0.0,0.758
1142285085959262208,,Sat Jun 22 04:16:01 +0000 2019,Mother Earth,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142284298671681536,,Sat Jun 22 04:12:54 +0000 2019,"Edmonton, Alberta",,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142284000368578560,,Sat Jun 22 04:11:42 +0000 2019,Salish Sea,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142281477586952192,,Sat Jun 22 04:01:41 +0000 2019,Los Angeles,,,,,,,,"@ittskeziah Hard to make change in public spaces whether on streets or on public transit when so many people are unhoused. Whether they develop mental and drug problems before or after becoming homeless, they need major help &amp; services. We need to curb people getting pushed out of housing.",-0.1027,0.051,0.078,0.871
1142278869984018433,,Sat Jun 22 03:51:19 +0000 2019,"Burien, WA",48.5,-122.4,98233.0,53057.0,burien,wa,burien wa,RT @davidbleysea: Good news: @PlymouthHousing is leading a new public / private initiative to build 800 units for people experiencing homel…,0.4404,0.139,0.0,0.861
1142275977621299200,,Sat Jun 22 03:39:50 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,"@MattHaneySF @qwhelan @rolandlisf @SandraLeeFewer @AaronPeskin @shamannwalton Next you'll be proposing we kill Balboa Reservoir, where we're getting hundreds of Affordable units by cross-subsidizing with market rate housing for a 50% Affordable project on public land.",-0.6908,0.0,0.125,0.875
1142275095336869888,,Sat Jun 22 03:36:19 +0000 2019,Seattle,,,,,,,,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
1142271800421675008,,Sat Jun 22 03:23:14 +0000 2019,Seattle,,,,,,,,"RT @MikeLindblom: ‘A life changer’: 1,500 public-housing residents in Seattle to get free ORCA cards for transit. Report by @heidigroover @…",0.5106,0.142,0.0,0.858
1142270871635222534,,Sat Jun 22 03:19:32 +0000 2019,Minnesota,,,,,,,,RT @YMC_MN: RALLY TO KEEP PUBLIC HOUSING PUBLIC: Join public housing residents at MPHA’s monthly board meeting to oppose MPHA and the City’…,0.296,0.091,0.0,0.909
1142270640629547009,,Sat Jun 22 03:18:37 +0000 2019,"La Mesa, CA",32.76,-116.99,91941.0,6073.0,la mesa,ca,la mesa ca,"RT @seattletimes: Some Seattleites who live in public housing will soon have access to free transit passes, a “life changer,” according to…",0.5106,0.142,0.0,0.858
