id,text,timestamp,user_location,latitude,longitude,zipcode,county,city,state,city_state,compound_sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
1142125489999536128,"RT @HousingWire: Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",Fri Jun 21 17:41:51 +0000 2019,"Williamsport, Pa. ",,,,,,,,0.0,0.0,0.0,1.0
1142124837667688449,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 17:39:15 +0000 2019,"Olympia, WA 🌊 🌲🏔️",47.0,-122.9,98501.0,53067.0,olympia,wa,olympia wa,0.7003,0.242,0.055,0.703
1142123424866693121,"RT @KrisReyes: I’m about two years new to the #bayarea. So, covering local stories here feels brand new and so fascinating.  A few things I…",Fri Jun 21 17:33:38 +0000 2019,San Francisco Bay Area,,,,,,,,0.6696,0.163,0.0,0.837
1142121375869612033,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",Fri Jun 21 17:25:30 +0000 2019,"New York, NY",40.75,-73.99,10001.0,36061.0,new york,ny,new york ny,0.5209,0.128,0.0,0.872
1142120781981331456,"Today will spark a historic movement for public housing residents✊🏾

See you all TONIGHT at New Settlement Communit… https://t.co/M4fSkuEqZ2",Fri Jun 21 17:23:08 +0000 2019,United States,,,,,,,,0.2263,0.101,0.0,0.899
1142120776650280960,"I’m about two years new to the #bayarea. So, covering local stories here feels brand new and so fascinating.  A few… https://t.co/W2YQMti2tH",Fri Jun 21 17:23:07 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.6696,0.183,0.0,0.817
1142119930206269442,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",Fri Jun 21 17:19:45 +0000 2019,USA,,,,,,,,0.5209,0.128,0.0,0.872
1142119892096884737,"RT @NeverSassyLaura: If you want to reduce abortions, support access to birth control and sex education.

If you want to reduce litter and…",Fri Jun 21 17:19:36 +0000 2019,The Galaxy,,,,,,,,0.5106,0.209,0.0,0.791
1142118018505412608,@DirkJordan2 It's also paying their snap health insurance and public housing. Not to mention thier schooling and wh… https://t.co/ECuqvn95zi,Fri Jun 21 17:12:09 +0000 2019,Houston Tx,,,,,,,,0.0,0.0,0.0,1.0
1142117818806210561,"Senate confirms HUD nominees for policy development, public housing https://t.co/LQ9tT0mDt3 via #HousingWire… https://t.co/BDNOkcw8uI",Fri Jun 21 17:11:22 +0000 2019,"Newport Beach, CA",33.64,-117.88,92660.0,6059.0,newport beach,ca,newport beach ca,0.0,0.0,0.0,1.0
1142117141707218946,"RT @HousingWire: Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",Fri Jun 21 17:08:40 +0000 2019,"Washington, DC",38.91,-77.02,20001.0,11001.0,washington,dc,washington dc,0.0,0.0,0.0,1.0
1142116902724149249,"RT @DefendGlendale: MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public Hou…",Fri Jun 21 17:07:43 +0000 2019,stolen dakota land,,,,,,,,0.5209,0.128,0.0,0.872
1142116783601737729,"Senate confirms HUD nominees for policy development, public housing https://t.co/1pXffU6PIl https://t.co/cX8xGHFzIO https://t.co/nU3dpD6ffw",Fri Jun 21 17:07:15 +0000 2019,USA,,,,,,,,0.0,0.0,0.0,1.0
1142116114748469248,"Senate confirms HUD nominees for policy development, public housing https://t.co/Y2xyogDczj",Fri Jun 21 17:04:35 +0000 2019,United States,,,,,,,,0.0,0.0,0.0,1.0
1142115516695404551,"MPHA's Russ will make  $400k at NYCHA. This is more than his friends Trump, Carson &amp; Mayor Frey. Russ said, ""Public… https://t.co/NaaM5dq3u0",Fri Jun 21 17:02:13 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401.0,27053.0,minneapolis,mn,minneapolis mn,0.5209,0.138,0.0,0.862
1142114033648095232,"RT @nickdoesmyhair: @cgilmore1978 As a transgender person, telling me I don’t have the same rights to healthcare, services, use the public…",Fri Jun 21 16:56:19 +0000 2019,"Tucson, AZ",32.22,-110.97,85701.0,4019.0,tucson,az,tucson az,0.0,0.0,0.0,1.0
1142113957013934086,"RT @Johnnydontlike: You’d think @MayorOfLA could easily relate to homeless people; He lives in public housing, is always asking people for…",Fri Jun 21 16:56:01 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.34,0.107,0.0,0.893
1142113740130672640,"Senate confirms HUD nominees for policy development, public housing https://t.co/4QbBCmCnbi https://t.co/LN8W5IMKp0",Fri Jun 21 16:55:09 +0000 2019,San Gabriel Valley,,,,,,,,0.0,0.0,0.0,1.0
1142112570532171776,"RT @rolandlisf: Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit…",Fri Jun 21 16:50:30 +0000 2019,"Oakland, CA",37.77,-122.22,94601.0,6001.0,oakland,ca,oakland ca,0.0,0.0,0.0,1.0
1142112386121232384,"RT @rolandlisf: Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market hasn't hit…",Fri Jun 21 16:49:46 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.0,0.0,0.0,1.0
1142111968435691521,"Uber, Lyft, Pinterest and now Slack have gone public. All are headquartered in SF, but the city's housing market ha… https://t.co/z0cHRXataT",Fri Jun 21 16:48:07 +0000 2019,"Oakland, CA",37.77,-122.22,94601.0,6001.0,oakland,ca,oakland ca,0.0,0.0,0.0,1.0
1142111362019024896,"@cgilmore1978 As a transgender person, telling me I don’t have the same rights to healthcare, services, use the pub… https://t.co/m7i6EkWr6V",Fri Jun 21 16:45:42 +0000 2019,"Oakland, CA",37.77,-122.22,94601.0,6001.0,oakland,ca,oakland ca,0.0,0.0,0.0,1.0
1142108983286571013,@daguilarcanabal @KateRaworth @DataProgress outlines how to fix housing in the US in 4 parts. The first chapter is… https://t.co/FtMFRxmszh,Fri Jun 21 16:36:15 +0000 2019,"San Francisco, CA",,,94101.0,,san francisco,ca,san francisco ca,0.0,0.0,0.0,1.0
1142105271038124032,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",Fri Jun 21 16:21:30 +0000 2019,Chilliwack,,,,,,,,0.296,0.095,0.0,0.905
1142105007392604162,RT @jacobwooch: I tried to map out all the development in Downtown LA where public money and/or land was used for luxury development and to…,Fri Jun 21 16:20:27 +0000 2019,"California, USA",,,,,,,,0.0,0.0,0.0,1.0
1142104925570310144,"Public-private partnership led by developer Capstone and architect HED will house more than 3,000 students at @ucsc… https://t.co/zv0JKNAqjI",Fri Jun 21 16:20:08 +0000 2019,"San Diego,",,,,,,,,0.0,0.0,0.0,1.0
1142104388967649280,"Gregory Russ will earn more than $400,000 in his new job as head of the New York City Housing Authority. The former… https://t.co/sozhLukMJb",Fri Jun 21 16:18:00 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401.0,27053.0,minneapolis,mn,minneapolis mn,0.0772,0.056,0.0,0.944
1142102391505899520,"RT @AnjaliJShastri: ""Housing is a public health issue"" Ms. Brigham of @AlamedaHealth shares the range of factors impacting health, and unde…",Fri Jun 21 16:10:04 +0000 2019,"Columbia, SC",33.98,-81.02,29201.0,45079.0,columbia,sc,columbia sc,0.296,0.104,0.0,0.896
1142101521598779392,"""Housing is a public health issue"" Ms. Brigham of @AlamedaHealth shares the range of factors impacting health, and… https://t.co/PmwQBYO1iG",Fri Jun 21 16:06:36 +0000 2019,"Mountain View, CA",37.38,-122.09,94040.0,6085.0,mountain view,ca,mountain view ca,0.296,0.115,0.0,0.885
1142096517420871680,"@egatseos There’s too many layers to this than one wide spread response. 

More families have both parents working.… https://t.co/1avTEIoHaA",Fri Jun 21 15:46:43 +0000 2019,"Aurora, CO",39.74,-104.86,80010.0,8001.0,aurora,co,aurora co,0.0,0.0,0.0,1.0
1142093462675828736,"@66by40 @museumofBible Provide public housing.
Make an immigration system that works.",Fri Jun 21 15:34:35 +0000 2019,Minneapolis,,,,,,,,0.0,0.0,0.0,1.0
1142087185161760769,They hate public housing.  Because it stands for something they hate:  dignity. https://t.co/nU1Khah8Hv,Fri Jun 21 15:09:38 +0000 2019,"Austin, Texas",30.27,-97.74,78701.0,48453.0,austin,tx,austin tx,-0.6908,0.134,0.368,0.498
1142086120554942464,California home of the Homeless Citizen &amp; Housed Illegals! https://t.co/rahIxHGUk1,Fri Jun 21 15:05:24 +0000 2019,"San Diego, CA",32.72,-117.18,92101.0,6073.0,san diego,ca,san diego ca,0.0,0.0,0.0,1.0
1142085325331861506,@sgf125 @BLaw The health department can do the same thing and women of low income have been going there for longer… https://t.co/bePJshelBF,Fri Jun 21 15:02:15 +0000 2019,USA,,,,,,,,-0.2732,0.0,0.091,0.909
1142084894920544258,"The #affordablehousing crisis is top of mind for Vail Valley community members: 
-More than half of residents see t… https://t.co/6IkrNqtVnO",Fri Jun 21 15:00:32 +0000 2019,"Denver, CO",39.75,-105.0,80202.0,8031.0,denver,co,denver co,-0.5106,0.075,0.172,0.753
1142084739500634113,"Acropolis Museum marks 10-year anniversary with new extension - +GENERAL PHYSICS LABORATORY (GPL)

Greece's Acropol… https://t.co/y78HQeWV6D",Fri Jun 21 14:59:55 +0000 2019,Los Angeles,,,,,,,,0.0,0.0,0.0,1.0
1142083340557832192,"RT @FractaInc: #Pipeageddon sometimes shows us what we take for granted!

""Water main break leaves Baltimore's Poe Homes public housing res…",Fri Jun 21 14:54:21 +0000 2019,"Durham, NC",35.99,-78.9,27701.0,37063.0,durham,nc,durham nc,0.3164,0.103,0.0,0.897
1142082780173656072,"RT @Johnnydontlike: You’d think @MayorOfLA could easily relate to homeless people; He lives in public housing, is always asking people for…",Fri Jun 21 14:52:08 +0000 2019,iPhone:,,,,,,,,0.34,0.107,0.0,0.893
1142082655250522112,"#Pipeageddon sometimes shows us what we take for granted!

""Water main break leaves Baltimore's Poe Homes public ho… https://t.co/niYiYngiS0",Fri Jun 21 14:51:38 +0000 2019,"Redwood City, CA",37.46,-122.24,94061.0,6081.0,redwood city,ca,redwood city ca,0.3164,0.113,0.0,0.887
1142080434546888705,RT @LuraConsulting: What can the @cityoftoronto do to make housing more affordable and more accessible to all? Let @TORhousing know and hel…,Fri Jun 21 14:42:49 +0000 2019,Hamilton,,,,,,,,0.0,0.0,0.0,1.0
1142077595447468033,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 14:31:32 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.7003,0.242,0.055,0.703
1142077029728182272,"Th city garnered feedback from a variety of places, and 28% said housing affordability was the most important city… https://t.co/IerWZnMHGy",Fri Jun 21 14:29:17 +0000 2019,"A movie theater, probably ",,,,,,,,0.2716,0.104,0.0,0.896
1142074534520115203,RT @CHFA: @DrTiffanyManuel speaking now at CHFA’s Housing Credit Summit on affordable housing and building public will #chfahcs https://t.c…,Fri Jun 21 14:19:22 +0000 2019,"Denver, Colorado",39.75,-105.0,80202.0,8031.0,denver,co,denver co,0.3818,0.126,0.0,0.874
1142073695449411584,"@brendengallager This one too? (Legitimately asking as I don’t know) 

https://t.co/zcmhozgfeL",Fri Jun 21 14:16:02 +0000 2019,"Los Angeles, California",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,0.0,0.0,0.0,1.0
1142071705336074240,"@CDjLive Means testing before consideration be given: If 10 generations have been on Public Assistance, i.e. Subsid… https://t.co/QxLZ1s63N9",Fri Jun 21 14:08:07 +0000 2019,"Concord, Ca",37.9380095,-121.934114,94521.0,6013.0,Concord,CA,Concord CA,0.0,0.0,0.0,1.0
1142068840269926400,"The facts about Homeless LA; every-body with Ca. ID receives $230-cash, @230 food-stamps 100’s of food banks, 100’s… https://t.co/AceijyB3EC",Fri Jun 21 13:56:44 +0000 2019,"San Diego, CA",32.72,-117.18,92101.0,6073.0,san diego,ca,san diego ca,0.0,0.0,0.0,1.0
1142066640579891202,"In today's #NewsBrief: ""Anger, Sadness, &amp; Disapproval"" in Linden Hills; Goat Yoga comes to East Isles; clarifying t… https://t.co/9u2hGTZzhy",Fri Jun 21 13:48:00 +0000 2019,"Minneapolis, MN",44.99,-93.27,55401.0,27053.0,minneapolis,mn,minneapolis mn,-0.4404,0.0,0.139,0.861
1142065950126149632,@NikkiHaley @chucktodd Our public housing for the poor is closer in comparison than our facilities at the southern border.,Fri Jun 21 13:45:15 +0000 2019,United States,,,,,,,,-0.4767,0.0,0.147,0.853
1142058869209702400,"RT @slcCouncil: The new #SLCbudget starts July 1st. What does that mean for residents? More funding for housing, public safety, transit ser…",Fri Jun 21 13:17:07 +0000 2019,"Salt Lake City, UT",40.76,-111.9,84101.0,49035.0,salt lake city,ut,salt lake city ut,0.4215,0.118,0.0,0.882
1142058443446128640,"This is Why Washington, D.C. Won the Amazon HQ2 Competition - /housing, public transit, technical pipeline, talent… https://t.co/e8ZDyIjbJX",Fri Jun 21 13:15:25 +0000 2019,"Katy, TX",29.83,-95.73,77449.0,48201.0,katy,tx,katy tx,0.6597,0.265,0.0,0.735
1142056805239054337,"RT @SecBernhardt: This year’s PILT payments of $514 million to more than 1,900 counties will help small towns pay for critical needs like e…",Fri Jun 21 13:08:55 +0000 2019,"Washington, DC",38.91,-77.02,20001.0,11001.0,washington,dc,washington dc,0.3612,0.18,0.128,0.692
1142044235941732352,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",Fri Jun 21 12:18:58 +0000 2019,"Montréal, Québec",,,,,,,,0.296,0.095,0.0,0.905
1142028136676282368,"Last week, California lawmakers agreed to a budget that sets aside $52.9 million to help students at the state’s 33… https://t.co/FMDD8OALaI",Fri Jun 21 11:15:00 +0000 2019,United States,,,,,,,,0.5859,0.211,0.0,0.789
1142027062850609153,RT @ToryGunsolley: Thank you @ricardorossello for sharing your vision of recovery and rebuilding for Puerto Rico and public housing #CLPHAM…,Fri Jun 21 11:10:44 +0000 2019,"Puerto Rico, USA",,,,,,,,0.743,0.3,0.0,0.7
1142012871729143809,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",Fri Jun 21 10:14:20 +0000 2019,"Ottawa, Canada",,,,,,,,0.296,0.095,0.0,0.905
1142008165225127936,"RT @Airisaiia: @Edinburgh_CC How about largest payers in, the residents, have the biggest say? Let's see our vested interests over the tran…",Fri Jun 21 09:55:38 +0000 2019,"Edinburgh,Scotland",,,,,,,,0.3818,0.153,0.0,0.847
1141986590379499520,"RT @kriphopnation: Although a good article, it leaves out how Obama administration has killed public housing  with the RAD Program also how…",Fri Jun 21 08:29:54 +0000 2019,Seattle WA,,,,,,,,-0.3818,0.11,0.17,0.72
1141986021766127616,"RT @ElectScott2019: Many think Seattle is a ""green"" city. The perception doesn't match reality.

This is my campaign's vision for how union…",Fri Jun 21 08:27:39 +0000 2019,Unceded Duwamish Lands,,,,,,,,0.25,0.091,0.0,0.909
1141977989812350976,@Scott_Wiener Sen Wiener: Fr Martin is an editor at @americamag. Please enjoy this lovely article they wrote last s… https://t.co/QF50edXXre,Fri Jun 21 07:55:44 +0000 2019,LA,,,,,,,,0.8519,0.354,0.0,0.646
1141966731054911488,#RFP: Public Safety Realignment Emergency and Transitional Housing Programs (Addendum: Jun 22 2015May 05 2016Jun 07… https://t.co/VpTv2YEeXU,Fri Jun 21 07:11:00 +0000 2019,United States,,,,,,,,0.0516,0.137,0.127,0.735
1141965226197356544,"@MarkPaulTimes Spot on, Mark. The solutions aren’t of ideological purity. They’re bits of everything. You’re also r… https://t.co/Y6AnT2J1CP",Fri Jun 21 07:05:01 +0000 2019,Dublin Town,,,,,,,,0.1779,0.091,0.0,0.909
1141963420964655106,"RT @mario_canseco: Most Important Issue in #bcpoli
Housing / Poverty / Homelessness – 42%
Health care – 11%
The economy / Jobs – 11%
Enviro…",Fri Jun 21 06:57:50 +0000 2019,unceded Algonquin Territory,,,,,,,,0.2484,0.215,0.134,0.651
1141961543782998016,@MPLSPubHousing At least one arrested party from the high risk raid at @MPLSPubHousing 38xx Chicago Ave S yesterday… https://t.co/DoCxTsCTkn,Fri Jun 21 06:50:23 +0000 2019,Minneapolis MN,,,,,,,,-0.3612,0.118,0.227,0.655
1141961097081044993,"The answer isnt more shelters...its high quality affordable housing along with strong pillars of harm Reduction, me… https://t.co/VyanrcAC3Z",Fri Jun 21 06:48:36 +0000 2019,"Surrey, British Columbia",49.111519,-122.81848600000001,,,,,,-0.0516,0.145,0.154,0.702
1141960564287127552,"RT @mario_canseco: Most Important Issue in #bcpoli
Housing / Poverty / Homelessness – 42%
Health care – 11%
The economy / Jobs – 11%
Enviro…",Fri Jun 21 06:46:29 +0000 2019,Toronto,,,,,,,,0.2484,0.215,0.134,0.651
1141958563713159168,"Although a good article, it leaves out how Obama administration has killed public housing  with the RAD Program als… https://t.co/Rb9gZF9aWI",Fri Jun 21 06:38:32 +0000 2019,"Berkeley, CA.",,,,,,,,-0.3818,0.119,0.184,0.697
1141955681878073344,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",Fri Jun 21 06:27:05 +0000 2019,"Los Angeles, California",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,0.0,0.0,0.0,1.0
1141950315459239936,@theStephanieO He’s been working on designing a new kind of affordable housing. He’s talked about making high fashi… https://t.co/kBVVYlAGMa,Fri Jun 21 06:05:46 +0000 2019,Chicago and Austin,30.323345699999997,-97.75472415,78756.0,48453.0,Austin,TX,Austin TX,0.0,0.0,0.0,1.0
1141949200147656704,Housing and Community Services Department oversees 578 public-housing units. https://t.co/z2Zsy1re9l,Fri Jun 21 06:01:20 +0000 2019,"Wichita, Kansas",37.686,-97.335,67202.0,20173.0,wichita,ks,wichita ks,0.0,0.0,0.0,1.0
1141946009372844032,RT @veniteo: @T_S_P_O_O_K_Y @TheNickMayberry @BernieSanders @Walmart @SenSanders Foodstamps. Medicaid. Public housing.,Fri Jun 21 05:48:39 +0000 2019,United States,,,,,,,,0.0,0.0,0.0,1.0
1141945227487436806,@T_S_P_O_O_K_Y @TheNickMayberry @BernieSanders @Walmart @SenSanders Foodstamps. Medicaid. Public housing.,Fri Jun 21 05:45:33 +0000 2019,United States,,,,,,,,0.0,0.0,0.0,1.0
1141944842320138241,"RT @ElectScott2019: Many think Seattle is a ""green"" city. The perception doesn't match reality.

This is my campaign's vision for how union…",Fri Jun 21 05:44:01 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.25,0.091,0.0,0.909
1141940850219372544,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 05:28:09 +0000 2019,"San Mateo, CA",37.57,-122.32,94401.0,6081.0,san mateo,ca,san mateo ca,0.7003,0.242,0.055,0.703
1141939394489700352,"@ellenjoyceauthr @KenGardner11 @M_Stone969 @fredontwittur @ellenjoyceauthr 
🤣🤣🤣🤣🤣🤣
What a load of crap. What do you… https://t.co/UvNjB7ykV3",Fri Jun 21 05:22:22 +0000 2019,"Pasadena, CA ",34.15,-118.14,91101.0,6037.0,pasadena,ca,pasadena ca,-0.3818,0.0,0.167,0.833
1141939113387413504,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 05:21:15 +0000 2019,"Seattle, WA",47.61,-122.33,98101.0,53033.0,seattle,wa,seattle wa,0.7003,0.242,0.055,0.703
1141937514912948224,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,Fri Jun 21 05:14:54 +0000 2019,United States,,,,,,,,0.0,0.0,0.0,1.0
1141930638234259456,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,Fri Jun 21 04:47:34 +0000 2019,"Springfield, NJ",40.7,-74.33,7081.0,34039.0,springfield,nj,springfield nj,0.0,0.0,0.0,1.0
1141928057235636224,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",Fri Jun 21 04:37:19 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,0.0,0.0,0.0,1.0
1141921607041945601,RT @jacobwooch: I tried to map out all the development in Downtown LA where public money and/or land was used for luxury development and to…,Fri Jun 21 04:11:41 +0000 2019,"Los Angeles, CA",33.97,-118.25,90001.0,6037.0,los angeles,ca,los angeles ca,0.0,0.0,0.0,1.0
1141920685410922499,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",Fri Jun 21 04:08:01 +0000 2019,At The Portal,,,,,,,,0.0,0.0,0.0,1.0
1141920097780609026,RT @Ron4California: CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,Fri Jun 21 04:05:41 +0000 2019,Anaheim/Dallas/Maui,,,,,,,,0.0,0.0,0.0,1.0
1141919258831495168,CityWatch LA published my article - with the cartoon! https://t.co/WwlT0SpDeD,Fri Jun 21 04:02:21 +0000 2019,"Culver City, CA",34.0,-118.4,90230.0,6037.0,culver city,ca,culver city ca,0.0,0.0,0.0,1.0
1141916605632241664,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",Fri Jun 21 03:51:49 +0000 2019,"North Cowichan, British Columbia",,,,,,,,0.296,0.095,0.0,0.905
1141912295670333440,Pretty innovative housing strategy. Rethinking how public/private partnerships is a great idea. Could this work in… https://t.co/mO7wK0c3aH,Fri Jun 21 03:34:41 +0000 2019,Los Angeles,,,,,,,,0.8807,0.44,0.0,0.56
1141911457782784001,"RT @NOlympicsLA: 3D print us 300,000 units of public housing. https://t.co/QtjzThUGLa",Fri Jun 21 03:31:21 +0000 2019,"Binghamton, NY and...",,,,,,,,0.0,0.0,0.0,1.0
1141902875292925952,"Both have certain defenders in popular culture, like mobile home parks in country music and public housing in some hip-hop and films. 4/5",Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,0.7717,0.314,0.0,0.686
1141902874294620160,"I agree with @dmgreenberg340 and @semihumanist  that public housing is used as a dog whistle, whereas mobile home p… https://t.co/LrBm8oWZ3c",Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,0.3612,0.128,0.0,0.872
1141902873267077120,"I think popular culture reduces characters in public housing as dependent and in mobile home parks as transient, wh… https://t.co/rINbuJEwJh",Fri Jun 21 02:57:15 +0000 2019,Denver,,,,,,,,0.4215,0.135,0.0,0.865
1141901857469714432,"@MSNBC Way i see it. If you ever collected food stamp, a school grant, public housing, Medicaid, Medicare, a income… https://t.co/VMPou0FWYq",Fri Jun 21 02:53:12 +0000 2019,United States,,,,,,,,0.3612,0.128,0.0,0.872
1141901556096258048,RT @Scott_dLB: A good reminder that the loud voices at public hearings don't represent the views of Vancouverites. People want more housing…,Fri Jun 21 02:52:01 +0000 2019,"Vancouver, BC",,,,,,,,0.4939,0.181,0.0,0.819
1141900982541926400,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 02:49:44 +0000 2019,Seattle,,,,,,,,0.7003,0.242,0.055,0.703
1141899802847805440,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 02:45:03 +0000 2019,Duwamish Land,,,,,,,,0.7003,0.242,0.055,0.703
1141899675429007361,"RT @havpint1: Watch ""Trump Wins $4.6 Billion Border Deal, HUD Removes Illegal Immigrants From Public Housing"" on YouTube https://t.co/K8bSm…",Fri Jun 21 02:44:32 +0000 2019,United States,,,,,,,,0.0258,0.152,0.148,0.7
1141899592511807491,"Watch ""Trump Wins $4.6 Billion Border Deal, HUD Removes Illegal Immigrants From Public Housing"" on YouTube https://t.co/K8bSm3se6l",Fri Jun 21 02:44:12 +0000 2019,United States,,,,,,,,0.0258,0.166,0.161,0.673
1141896007652823040,@WeWork Opening stat: 69% of @WeWork mems [group 1] globally use sustainable public transit; 19% on average in US b… https://t.co/xwEP2dSV2D,Fri Jun 21 02:29:58 +0000 2019,Los Angeles,,,,,,,,0.0,0.0,0.0,1.0
1141894761609093120,@apbeaton @LoganMohtashami I’m quite famous for being the sole soul to predict that the housing crisis would be glo… https://t.co/tNcDBKOuHv,Fri Jun 21 02:25:01 +0000 2019,"Dallas, TX",32.79,-96.8,75201.0,48113.0,dallas,tx,dallas tx,-0.6249,0.0,0.177,0.823
1141894123722629121,"RT @KLShack: @shegotplans City of God

Planning issue: public housing and concentrated poverty https://t.co/N9KOmckaMG",Fri Jun 21 02:22:29 +0000 2019,"Third Ward, Houston, Texas",29.75,-95.37,77002.0,48201.0,"third ward, houston",tx,"third ward, houston tx",-0.296,0.121,0.19,0.69
1141893798437543937,RT @ToryGunsolley: Thank you @ricardorossello for sharing your vision of recovery and rebuilding for Puerto Rico and public housing #CLPHAM…,Fri Jun 21 02:21:11 +0000 2019,"Washington, DC",38.91,-77.02,20001.0,11001.0,washington,dc,washington dc,0.743,0.3,0.0,0.7
1141891775839297538,"@theblaze Millions of Americans are on waiting lists for housing. Why shouldn’t they come first?

https://t.co/fDFejHMzpb",Fri Jun 21 02:13:09 +0000 2019,United States of America,,,,,,,,0.0,0.0,0.0,1.0
1141888458815918080,"RT @SecBernhardt: This year’s PILT payments of $514 million to more than 1,900 counties will help small towns pay for critical needs like e…",Fri Jun 21 01:59:58 +0000 2019,"Minnesota, USA",,,,,,,,0.3612,0.18,0.128,0.692
1141888333867622400,"RT @Safety_Canada: Today, Min. Goodale announced the passage of Bill C-93. Once in effect, it will provide no-fee, expedited pardons for in…",Fri Jun 21 01:59:28 +0000 2019,"Ottawa, Ontario",,,,,,,,0.296,0.095,0.0,0.905
1141887494016962563,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 01:56:08 +0000 2019,"New York, NY",40.75,-73.99,10001.0,36061.0,new york,ny,new york ny,0.7003,0.242,0.055,0.703
1141886497496322048,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 01:52:10 +0000 2019,"Portland, OR",45.51,-122.69,97201.0,41051.0,portland,or,portland or,0.7003,0.242,0.055,0.703
1141885283580993537,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 01:47:21 +0000 2019,"New York, NY",40.75,-73.99,10001.0,36061.0,new york,ny,new york ny,0.7003,0.242,0.055,0.703
1141885197551468544,"RT @ElectScott2019: Today before The Seattle Times editorial board I reiterated my commitment to taxing the rich to pay for public housing,…",Fri Jun 21 01:47:00 +0000 2019,Seattle/Portland/Bellingham,,,,,,,,0.7003,0.242,0.055,0.703
1141883480688619520,"@JimmyMayfield Or how does zoning change affordability? 

Zoning =\= public investment in housing",Fri Jun 21 01:40:11 +0000 2019,"Olympia, WA",47.0,-122.9,98501.0,53067.0,olympia,wa,olympia wa,0.0,0.0,0.0,1.0
1141883416801136642,Imagine if corporations paid legitimate taxes... public schools could actually function. Public housing could be bu… https://t.co/zscn8rLjRm,Fri Jun 21 01:39:56 +0000 2019,"Memphis, Tennessee",35.17,-90.07,38103.0,47157.0,memphis,tn,memphis tn,0.0,0.0,0.0,1.0
